Month,Day,Hour,Consumption_kWh
11,16,9,0.3445
11,16,10,0.3438
11,16,11,0.3244
11,16,12,0.3383
11,16,13,0.3462
11,16,14,0.3545
11,16,15,0.3636
11,16,16,0.4133
11,16,17,0.4749
11,16,18,0.5481
11,16,19,0.5561
11,16,20,0.5755
11,16,21,0.5294
11,16,22,0.4449
11,16,23,0.335
11,17,0,0.2189
11,17,1,0.1935
11,17,2,0.1837
11,17,3,0.1826
11,17,4,0.2061
11,17,5,0.2256
11,17,6,0.2782
11,17,7,0.4021
11,17,8,0.3565
11,17,9,0.3152
11,17,10,0.3017
11,17,11,0.2986
11,17,12,0.3001
11,17,13,0.32
11,17,14,0.3182
11,17,15,0.3452
11,17,16,0.3838
11,17,17,0.4551
11,17,18,0.4987
11,17,19,0.5461
11,17,20,0.5108
11,17,21,0.4565
11,17,22,0.3867
11,17,23,0.2897
11,18,0,0.2339
11,18,1,0.2077
11,18,2,0.1977
11,18,3,0.1987
11,18,4,0.2188
11,18,5,0.259
11,18,6,0.3023
11,18,7,0.4017
11,18,8,0.3742
11,18,9,0.3445
11,18,10,0.3234
11,18,11,0.3262
11,18,12,0.3213
11,18,13,0.3224
11,18,14,0.3586
11,18,15,0.3488
11,18,16,0.398
11,18,17,0.4465
11,18,18,0.5143
11,18,19,0.5641
11,18,20,0.5261
11,18,21,0.4741
11,18,22,0.4244
11,18,23,0.3062
11,19,0,0.2275
11,19,1,0.2147
11,19,2,0.1993
11,19,3,0.2015
11,19,4,0.2075
11,19,5,0.2402
11,19,6,0.3233
11,19,7,0.4068
11,19,8,0.3874
11,19,9,0.3375
11,19,10,0.3188
11,19,11,0.3243
11,19,12,0.3233
11,19,13,0.3324
11,19,14,0.3453
11,19,15,0.3589
11,19,16,0.3942
11,19,17,0.4718
11,19,18,0.5232
11,19,19,0.5589
11,19,20,0.5219
11,19,21,0.5172
11,19,22,0.4445
11,19,23,0.3067
11,20,0,0.2574
11,20,1,0.2496
11,20,2,0.2171
11,20,3,0.2088
11,20,4,0.2301
11,20,5,0.2862
11,20,6,0.3379
11,20,7,0.4631
11,20,8,0.4418
11,20,9,0.3849
11,20,10,0.3672
11,20,11,0.3548
11,20,12,0.3764
11,20,13,0.3626
11,20,14,0.3823
11,20,15,0.4054
11,20,16,0.4354
11,20,17,0.4948
11,20,18,0.6071
11,20,19,0.5983
11,20,20,0.6191
11,20,21,0.5409
11,20,22,0.4985
11,20,23,0.3622
11,21,0,0.2436
11,21,1,0.2118
11,21,2,0.2085
11,21,3,0.1946
11,21,4,0.21
11,21,5,0.2717
11,21,6,0.3281
11,21,7,0.4435
11,21,8,0.4086
11,21,9,0.369
11,21,10,0.3457
11,21,11,0.3356
11,21,12,0.3414
11,21,13,0.3357
11,21,14,0.3753
11,21,15,0.3764
11,21,16,0.4245
11,21,17,0.4777
11,21,18,0.5581
11,21,19,0.5665
11,21,20,0.5878
11,21,21,0.5347
11,21,22,0.4203
11,21,23,0.3259
11,22,0,0.2491
11,22,1,0.2381
11,22,2,0.2126
11,22,3,0.2173
11,22,4,0.2468
11,22,5,0.2887
11,22,6,0.3614
11,22,7,0.4814
11,22,8,0.4247
11,22,9,0.4025
11,22,10,0.3749
11,22,11,0.351
11,22,12,0.3582
11,22,13,0.3658
11,22,14,0.3892
11,22,15,0.4318
11,22,16,0.4647
11,22,17,0.5464
11,22,18,0.59
11,22,19,0.6247
11,22,20,0.5833
11,22,21,0.5569
11,22,22,0.456
11,22,23,0.3312
11,23,0,0.2471
11,23,1,0.2254
11,23,2,0.2054
11,23,3,0.2071
11,23,4,0.2299
11,23,5,0.2774
11,23,6,0.3569
11,23,7,0.4578
11,23,8,0.428
11,23,9,0.3812
11,23,10,0.3562
11,23,11,0.3494
11,23,12,0.3692
11,23,13,0.3791
11,23,14,0.3998
11,23,15,0.4037
11,23,16,0.4526
11,23,17,0.523
11,23,18,0.5984
11,23,19,0.6115
11,23,20,0.5819
11,23,21,0.5558
11,23,22,0.471
11,23,23,0.3376
11,24,0,0.2638
11,24,1,0.249
11,24,2,0.2208
11,24,3,0.2309
11,24,4,0.2432
11,24,5,0.2836
11,24,6,0.3423
11,24,7,0.4698
11,24,8,0.4313
11,24,9,0.3953
11,24,10,0.3841
11,24,11,0.3844
11,24,12,0.3849
11,24,13,0.3851
11,24,14,0.3841
11,24,15,0.4175
11,24,16,0.4725
11,24,17,0.5539
11,24,18,0.6037
11,24,19,0.6412
11,24,20,0.6185
11,24,21,0.5527
11,24,22,0.5087
11,24,23,0.335
11,25,0,0.2214
11,25,1,0.2147
11,25,2,0.1858
11,25,3,0.1938
11,25,4,0.2144
11,25,5,0.2603
11,25,6,0.2964
11,25,7,0.4199
11,25,8,0.3705
11,25,9,0.3462
11,25,10,0.3331
11,25,11,0.3309
11,25,12,0.3176
11,25,13,0.3262
11,25,14,0.3622
11,25,15,0.38
11,25,16,0.4159
11,25,17,0.4672
11,25,18,0.5103
11,25,19,0.5631
11,25,20,0.5509
11,25,21,0.5169
11,25,22,0.4264
11,25,23,0.3233
11,26,0,0.253
11,26,1,0.2265
11,26,2,0.2175
11,26,3,0.2138
11,26,4,0.2446
11,26,5,0.2809
11,26,6,0.3604
11,26,7,0.4591
11,26,8,0.4423
11,26,9,0.4015
11,26,10,0.3698
11,26,11,0.365
11,26,12,0.3589
11,26,13,0.3563
11,26,14,0.4036
11,26,15,0.4012
11,26,16,0.4329
11,26,17,0.5261
11,26,18,0.5697
11,26,19,0.6107
11,26,20,0.6045
11,26,21,0.5813
11,26,22,0.4769
11,26,23,0.3365
11,27,0,0.2485
11,27,1,0.238
11,27,2,0.2177
11,27,3,0.215
11,27,4,0.2453
11,27,5,0.2869
11,27,6,0.3262
11,27,7,0.4522
11,27,8,0.4364
11,27,9,0.4052
11,27,10,0.3473
11,27,11,0.3766
11,27,12,0.3622
11,27,13,0.3497
11,27,14,0.3898
11,27,15,0.4158
11,27,16,0.4711
11,27,17,0.4973
11,27,18,0.568
11,27,19,0.6319
11,27,20,0.602
11,27,21,0.5632
11,27,22,0.4739
11,27,23,0.3298
11,28,0,0.2666
11,28,1,0.2486
11,28,2,0.2086
11,28,3,0.2129
11,28,4,0.2502
11,28,5,0.2746
11,28,6,0.3545
11,28,7,0.502
11,28,8,0.4371
11,28,9,0.3988
11,28,10,0.3647
11,28,11,0.391
11,28,12,0.3819
11,28,13,0.3864
11,28,14,0.3957
11,28,15,0.406
11,28,16,0.4678
11,28,17,0.5177
11,28,18,0.564
11,28,19,0.6167
11,28,20,0.6123
11,28,21,0.5763
11,28,22,0.4745
11,28,23,0.3365
11,29,0,0.2341
11,29,1,0.2102
11,29,2,0.1939
11,29,3,0.207
11,29,4,0.2116
11,29,5,0.252
11,29,6,0.3324
11,29,7,0.4473
11,29,8,0.4115
11,29,9,0.3462
11,29,10,0.3526
11,29,11,0.3394
11,29,12,0.3554
11,29,13,0.3382
11,29,14,0.3744
11,29,15,0.38
11,29,16,0.4365
11,29,17,0.4625
11,29,18,0.5506
11,29,19,0.6043
11,29,20,0.5761
11,29,21,0.5032
11,29,22,0.4463
11,29,23,0.309
11,30,0,0.2671
11,30,1,0.2394
11,30,2,0.2125
11,30,3,0.2146
11,30,4,0.236
11,30,5,0.2755
11,30,6,0.3366
11,30,7,0.4855
11,30,8,0.4381
11,30,9,0.3761
11,30,10,0.3721
11,30,11,0.3488
11,30,12,0.3598
11,30,13,0.3706
11,30,14,0.3977
11,30,15,0.4267
11,30,16,0.4562
11,30,17,0.5143
11,30,18,0.5784
11,30,19,0.5935
11,30,20,0.5732
11,30,21,0.5411
11,30,22,0.4781
11,30,23,0.3363
12,1,0,0.2806
12,1,1,0.2495
12,1,2,0.2241
12,1,3,0.2339
12,1,4,0.2527
12,1,5,0.2864
12,1,6,0.3691
12,1,7,0.479
12,1,8,0.4676
12,1,9,0.4135
12,1,10,0.397
12,1,11,0.4026
12,1,12,0.3836
12,1,13,0.3758
12,1,14,0.4059
12,1,15,0.4249
12,1,16,0.4757
12,1,17,0.5287
12,1,18,0.6338
12,1,19,0.6539
12,1,20,0.663
12,1,21,0.5976
12,1,22,0.4908
12,1,23,0.3787
12,2,0,0.2482
12,2,1,0.2112
12,2,2,0.1921
12,2,3,0.1993
12,2,4,0.2257
12,2,5,0.271
12,2,6,0.3286
12,2,7,0.4218
12,2,8,0.4035
12,2,9,0.3532
12,2,10,0.3383
12,2,11,0.3235
12,2,12,0.344
12,2,13,0.3397
12,2,14,0.3592
12,2,15,0.3681
12,2,16,0.4062
12,2,17,0.4651
12,2,18,0.5108
12,2,19,0.589
12,2,20,0.5502
12,2,21,0.5092
12,2,22,0.4572
12,2,23,0.3057
12,3,0,0.2633
12,3,1,0.2482
12,3,2,0.2157
12,3,3,0.2291
12,3,4,0.2363
12,3,5,0.2955
12,3,6,0.3415
12,3,7,0.4653
12,3,8,0.4573
12,3,9,0.3835
12,3,10,0.3596
12,3,11,0.3845
12,3,12,0.3722
12,3,13,0.3679
12,3,14,0.4038
12,3,15,0.4192
12,3,16,0.4811
12,3,17,0.5497
12,3,18,0.6229
12,3,19,0.6717
12,3,20,0.6423
12,3,21,0.5604
12,3,22,0.4785
12,3,23,0.3492
12,4,0,0.2546
12,4,1,0.2265
12,4,2,0.2088
12,4,3,0.2118
12,4,4,0.2292
12,4,5,0.2618
12,4,6,0.3369
12,4,7,0.4503
12,4,8,0.4249
12,4,9,0.3501
12,4,10,0.3387
12,4,11,0.3351
12,4,12,0.3373
12,4,13,0.3363
12,4,14,0.3557
12,4,15,0.3976
12,4,16,0.4358
12,4,17,0.4701
12,4,18,0.5234
12,4,19,0.5927
12,4,20,0.544
12,4,21,0.5414
12,4,22,0.4351
12,4,23,0.3212
12,5,0,0.2617
12,5,1,0.235
12,5,2,0.2158
12,5,3,0.219
12,5,4,0.2278
12,5,5,0.2698
12,5,6,0.3566
12,5,7,0.4872
12,5,8,0.4459
12,5,9,0.3852
12,5,10,0.3505
12,5,11,0.374
12,5,12,0.3623
12,5,13,0.3548
12,5,14,0.3733
12,5,15,0.3937
12,5,16,0.4533
12,5,17,0.5291
12,5,18,0.609
12,5,19,0.6302
12,5,20,0.5854
12,5,21,0.5587
12,5,22,0.4974
12,5,23,0.3421
12,6,0,0.2314
12,6,1,0.2148
12,6,2,0.2025
12,6,3,0.1938
12,6,4,0.2111
12,6,5,0.2582
12,6,6,0.309
12,6,7,0.4384
12,6,8,0.3807
12,6,9,0.3576
12,6,10,0.3303
12,6,11,0.3176
12,6,12,0.3344
12,6,13,0.3211
12,6,14,0.3418
12,6,15,0.3797
12,6,16,0.4002
12,6,17,0.4559
12,6,18,0.5424
12,6,19,0.5429
12,6,20,0.5494
12,6,21,0.5116
12,6,22,0.4231
12,6,23,0.3098
12,7,0,0.2618
12,7,1,0.2389
12,7,2,0.2199
12,7,3,0.2213
12,7,4,0.2482
12,7,5,0.2894
12,7,6,0.3592
12,7,7,0.4734
12,7,8,0.4405
12,7,9,0.3998
12,7,10,0.3738
12,7,11,0.3623
12,7,12,0.351
12,7,13,0.3686
12,7,14,0.3999
12,7,15,0.3904
12,7,16,0.4379
12,7,17,0.5296
12,7,18,0.5559
12,7,19,0.6296
12,7,20,0.5905
12,7,21,0.5725
12,7,22,0.459
12,7,23,0.3539
12,8,0,0.2538
12,8,1,0.2314
12,8,2,0.2237
12,8,3,0.208
12,8,4,0.242
12,8,5,0.2824
12,8,6,0.3369
12,8,7,0.4607
12,8,8,0.425
12,8,9,0.3896
12,8,10,0.3732
12,8,11,0.3606
12,8,12,0.3874
12,8,13,0.3811
12,8,14,0.3993
12,8,15,0.4256
12,8,16,0.4414
12,8,17,0.5414
12,8,18,0.5601
12,8,19,0.6252
12,8,20,0.6289
12,8,21,0.5373
12,8,22,0.5019
12,8,23,0.3401
12,9,0,0.2673
12,9,1,0.2326
12,9,2,0.2199
12,9,3,0.221
12,9,4,0.2318
12,9,5,0.2794
12,9,6,0.3535
12,9,7,0.4714
12,9,8,0.4372
12,9,9,0.378
12,9,10,0.3739
12,9,11,0.3571
12,9,12,0.3569
12,9,13,0.3549
12,9,14,0.3986
12,9,15,0.3968
12,9,16,0.4331
12,9,17,0.5229
12,9,18,0.5915
12,9,19,0.622
12,9,20,0.6078
12,9,21,0.5649
12,9,22,0.4638
12,9,23,0.3477
12,10,0,0.2343
12,10,1,0.2235
12,10,2,0.1906
12,10,3,0.1937
12,10,4,0.2279
12,10,5,0.2602
12,10,6,0.3077
12,10,7,0.4365
12,10,8,0.4019
12,10,9,0.3461
12,10,10,0.325
12,10,11,0.3507
12,10,12,0.3545
12,10,13,0.3279
12,10,14,0.3414
12,10,15,0.3784
12,10,16,0.4339
12,10,17,0.4623
12,10,18,0.5381
12,10,19,0.5881
12,10,20,0.5667
12,10,21,0.5279
12,10,22,0.4365
12,10,23,0.3316
12,11,0,0.2527
12,11,1,0.2449
12,11,2,0.2148
12,11,3,0.2035
12,11,4,0.2313
12,11,5,0.2753
12,11,6,0.3319
12,11,7,0.4634
12,11,8,0.432
12,11,9,0.3734
12,11,10,0.3663
12,11,11,0.3592
12,11,12,0.3588
12,11,13,0.35
12,11,14,0.3921
12,11,15,0.4136
12,11,16,0.4471
12,11,17,0.4913
12,11,18,0.5495
12,11,19,0.645
12,11,20,0.5865
12,11,21,0.56
12,11,22,0.4934
12,11,23,0.3397
12,12,0,0.2316
12,12,1,0.222
12,12,2,0.1918
12,12,3,0.1996
12,12,4,0.2186
12,12,5,0.2544
12,12,6,0.3077
12,12,7,0.4197
12,12,8,0.4129
12,12,9,0.3437
12,12,10,0.3362
12,12,11,0.3281
12,12,12,0.3254
12,12,13,0.3345
12,12,14,0.3601
12,12,15,0.3637
12,12,16,0.4102
12,12,17,0.49
12,12,18,0.5184
12,12,19,0.592
12,12,20,0.5476
12,12,21,0.5245
12,12,22,0.4296
12,12,23,0.3178
12,13,0,0.2462
12,13,1,0.2309
12,13,2,0.2024
12,13,3,0.2183
12,13,4,0.2378
12,13,5,0.2741
12,13,6,0.3295
12,13,7,0.4549
12,13,8,0.445
12,13,9,0.3686
12,13,10,0.3542
12,13,11,0.3678
12,13,12,0.3518
12,13,13,0.356
12,13,14,0.3993
12,13,15,0.4123
12,13,16,0.4647
12,13,17,0.5045
12,13,18,0.5645
12,13,19,0.6399
12,13,20,0.5672
12,13,21,0.5442
12,13,22,0.4834
12,13,23,0.3261
12,14,0,0.2344
12,14,1,0.2092
12,14,2,0.1981
12,14,3,0.195
12,14,4,0.2262
12,14,5,0.2648
12,14,6,0.3094
12,14,7,0.4409
12,14,8,0.3818
12,14,9,0.3557
12,14,10,0.3533
12,14,11,0.3452
12,14,12,0.3546
12,14,13,0.3416
12,14,14,0.3759
12,14,15,0.3845
12,14,16,0.4363
12,14,17,0.4667
12,14,18,0.5573
12,14,19,0.5557
12,14,20,0.5457
12,14,21,0.5143
12,14,22,0.4603
12,14,23,0.3212
12,15,0,0.2224
12,15,1,0.2132
12,15,2,0.1921
12,15,3,0.202
12,15,4,0.2146
12,15,5,0.2656
12,15,6,0.2987
12,15,7,0.4247
12,15,8,0.3728
12,15,9,0.3452
12,15,10,0.3155
12,15,11,0.3468
12,15,12,0.3154
12,15,13,0.3409
12,15,14,0.3357
12,15,15,0.3764
12,15,16,0.4037
12,15,17,0.4696
12,15,18,0.5267
12,15,19,0.591
12,15,20,0.5349
12,15,21,0.4967
12,15,22,0.4397
12,15,23,0.3067
12,16,0,0.2797
12,16,1,0.2425
12,16,2,0.2295
12,16,3,0.2169
12,16,4,0.2463
12,16,5,0.2929
12,16,6,0.3659
12,16,7,0.4732
12,16,8,0.4397
12,16,9,0.4047
12,16,10,0.3917
12,16,11,0.381
12,16,12,0.3631
12,16,13,0.3921
12,16,14,0.4028
12,16,15,0.4221
12,16,16,0.4908
12,16,17,0.5293
12,16,18,0.588
12,16,19,0.6575
12,16,20,0.6018
12,16,21,0.5734
12,16,22,0.4923
12,16,23,0.3681
12,17,0,0.2399
12,17,1,0.2313
12,17,2,0.2162
12,17,3,0.2093
12,17,4,0.2255
12,17,5,0.2778
12,17,6,0.3324
12,17,7,0.4742
12,17,8,0.4003
12,17,9,0.3939
12,17,10,0.3504
12,17,11,0.3471
12,17,12,0.3733
12,17,13,0.3705
12,17,14,0.3872
12,17,15,0.4111
12,17,16,0.4532
12,17,17,0.5
12,17,18,0.5914
12,17,19,0.6022
12,17,20,0.6081
12,17,21,0.5229
12,17,22,0.4767
12,17,23,0.352
12,18,0,0.2518
12,18,1,0.2343
12,18,2,0.2272
12,18,3,0.2093
12,18,4,0.2503
12,18,5,0.2908
12,18,6,0.357
12,18,7,0.4728
12,18,8,0.423
12,18,9,0.3801
12,18,10,0.3704
12,18,11,0.3722
12,18,12,0.3838
12,18,13,0.3662
12,18,14,0.3915
12,18,15,0.4141
12,18,16,0.468
12,18,17,0.5231
12,18,18,0.5837
12,18,19,0.6158
12,18,20,0.6288
12,18,21,0.5879
12,18,22,0.4647
12,18,23,0.3492
12,19,0,0.2317
12,19,1,0.2154
12,19,2,0.1886
12,19,3,0.1923
12,19,4,0.2089
12,19,5,0.26
12,19,6,0.3092
12,19,7,0.4433
12,19,8,0.4058
12,19,9,0.3508
12,19,10,0.3371
12,19,11,0.349
12,19,12,0.3402
12,19,13,0.3314
12,19,14,0.3564
12,19,15,0.3876
12,19,16,0.4305
12,19,17,0.4819
12,19,18,0.5538
12,19,19,0.549
12,19,20,0.5729
12,19,21,0.5025
12,19,22,0.4424
12,19,23,0.3186
12,20,0,0.2681
12,20,1,0.2539
12,20,2,0.228
12,20,3,0.2248
12,20,4,0.2344
12,20,5,0.286
12,20,6,0.3647
12,20,7,0.4865
12,20,8,0.4471
12,20,9,0.4113
12,20,10,0.3749
12,20,11,0.3976
12,20,12,0.3811
12,20,13,0.3615
12,20,14,0.4197
12,20,15,0.413
12,20,16,0.4598
12,20,17,0.5325
12,20,18,0.6054
12,20,19,0.6227
12,20,20,0.6104
12,20,21,0.604
12,20,22,0.5049
12,20,23,0.3429
12,21,0,0.2952
12,21,1,0.2568
12,21,2,0.2471
12,21,3,0.2462
12,21,4,0.253
12,21,5,0.2927
12,21,6,0.3815
12,21,7,0.4943
12,21,8,0.4635
12,21,9,0.4331
12,21,10,0.3921
12,21,11,0.395
12,21,12,0.3981
12,21,13,0.3826
12,21,14,0.4228
12,21,15,0.4265
12,21,16,0.5021
12,21,17,0.5744
12,21,18,0.6397
12,21,19,0.6807
12,21,20,0.6793
12,21,21,0.5852
12,21,22,0.5084
12,21,23,0.3893
12,22,0,0.2378
12,22,1,0.2282
12,22,2,0.1998
12,22,3,0.2101
12,22,4,0.2141
12,22,5,0.2771
12,22,6,0.3396
12,22,7,0.4404
12,22,8,0.4169
12,22,9,0.3741
12,22,10,0.3624
12,22,11,0.3649
12,22,12,0.3429
12,22,13,0.3379
12,22,14,0.3807
12,22,15,0.3763
12,22,16,0.424
12,22,17,0.494
12,22,18,0.54
12,22,19,0.5765
12,22,20,0.6004
12,22,21,0.5461
12,22,22,0.4412
12,22,23,0.3302
12,23,0,0.2382
12,23,1,0.2086
12,23,2,0.2017
12,23,3,0.2039
12,23,4,0.2179
12,23,5,0.2547
12,23,6,0.3155
12,23,7,0.4374
12,23,8,0.4129
12,23,9,0.356
12,23,10,0.3445
12,23,11,0.353
12,23,12,0.3308
12,23,13,0.3393
12,23,14,0.3636
12,23,15,0.3724
12,23,16,0.4025
12,23,17,0.4663
12,23,18,0.5318
12,23,19,0.5472
12,23,20,0.5773
12,23,21,0.5034
12,23,22,0.4489
12,23,23,0.3274
12,24,0,0.2341
12,24,1,0.2133
12,24,2,0.2014
12,24,3,0.1955
12,24,4,0.2164
12,24,5,0.2685
12,24,6,0.3102
12,24,7,0.4547
12,24,8,0.404
12,24,9,0.3686
12,24,10,0.3555
12,24,11,0.3498
12,24,12,0.3308
12,24,13,0.3585
12,24,14,0.3515
12,24,15,0.3919
12,24,16,0.4413
12,24,17,0.4771
12,24,18,0.5221
12,24,19,0.6105
12,24,20,0.5383
12,24,21,0.5488
12,24,22,0.465
12,24,23,0.3196
12,25,0,0.2782
12,25,1,0.2488
12,25,2,0.2219
12,25,3,0.2226
12,25,4,0.2593
12,25,5,0.3062
12,25,6,0.3836
12,25,7,0.5117
12,25,8,0.4636
12,25,9,0.407
12,25,10,0.4082
12,25,11,0.3821
12,25,12,0.3836
12,25,13,0.4153
12,25,14,0.4141
12,25,15,0.4379
12,25,16,0.5056
12,25,17,0.5594
12,25,18,0.6107
12,25,19,0.6785
12,25,20,0.6262
12,25,21,0.5958
12,25,22,0.5045
12,25,23,0.3654
12,26,0,0.2427
12,26,1,0.2139
12,26,2,0.2054
12,26,3,0.2011
12,26,4,0.2145
12,26,5,0.2663
12,26,6,0.3339
12,26,7,0.424
12,26,8,0.3875
12,26,9,0.3598
12,26,10,0.3312
12,26,11,0.3481
12,26,12,0.3413
12,26,13,0.3305
12,26,14,0.3513
12,26,15,0.3887
12,26,16,0.3976
12,26,17,0.4681
12,26,18,0.5193
12,26,19,0.6035
12,26,20,0.5485
12,26,21,0.4962
12,26,22,0.4431
12,26,23,0.3065
12,27,0,0.2843
12,27,1,0.27
12,27,2,0.2415
12,27,3,0.2325
12,27,4,0.2736
12,27,5,0.3133
12,27,6,0.3655
12,27,7,0.5016
12,27,8,0.4675
12,27,9,0.417
12,27,10,0.3914
12,27,11,0.4183
12,27,12,0.4015
12,27,13,0.394
12,27,14,0.4272
12,27,15,0.4397
12,27,16,0.5175
12,27,17,0.5731
12,27,18,0.6087
12,27,19,0.6536
12,27,20,0.69
12,27,21,0.618
12,27,22,0.5006
12,27,23,0.3695
12,28,0,0.2388
12,28,1,0.2294
12,28,2,0.2057
12,28,3,0.2136
12,28,4,0.2374
12,28,5,0.2821
12,28,6,0.3405
12,28,7,0.45
12,28,8,0.4045
12,28,9,0.3771
12,28,10,0.3507
12,28,11,0.3626
12,28,12,0.352
12,28,13,0.3549
12,28,14,0.3828
12,28,15,0.4034
12,28,16,0.4468
12,28,17,0.5145
12,28,18,0.5533
12,28,19,0.5905
12,28,20,0.6025
12,28,21,0.5133
12,28,22,0.464
12,28,23,0.3361
12,29,0,0.2457
12,29,1,0.2344
12,29,2,0.2059
12,29,3,0.2041
12,29,4,0.2225
12,29,5,0.2654
12,29,6,0.3228
12,29,7,0.4639
12,29,8,0.4286
12,29,9,0.3796
12,29,10,0.3406
12,29,11,0.3456
12,29,12,0.3378
12,29,13,0.3355
12,29,14,0.3666
12,29,15,0.3922
12,29,16,0.418
12,29,17,0.4939
12,29,18,0.5509
12,29,19,0.6059
12,29,20,0.5847
12,29,21,0.5301
12,29,22,0.4663
12,29,23,0.3308
12,30,0,0.2234
12,30,1,0.2057
12,30,2,0.2044
12,30,3,0.1899
12,30,4,0.2036
12,30,5,0.2487
12,30,6,0.2972
12,30,7,0.4494
12,30,8,0.3824
12,30,9,0.348
12,30,10,0.3401
12,30,11,0.3266
12,30,12,0.3199
12,30,13,0.3164
12,30,14,0.3581
12,30,15,0.3693
12,30,16,0.4076
12,30,17,0.468
12,30,18,0.5024
12,30,19,0.547
12,30,20,0.5602
12,30,21,0.5312
12,30,22,0.4427
12,30,23,0.301
12,31,0,0.2468
12,31,1,0.2376
12,31,2,0.2169
12,31,3,0.21
12,31,4,0.2279
12,31,5,0.2657
12,31,6,0.3298
12,31,7,0.4806
12,31,8,0.4234
12,31,9,0.3921
12,31,10,0.3571
12,31,11,0.3727
12,31,12,0.3716
12,31,13,0.3728
12,31,14,0.3881
12,31,15,0.408
12,31,16,0.4446
12,31,17,0.4931
12,31,18,0.5728
12,31,19,0.6054
12,31,20,0.6025
12,31,21,0.5201
12,31,22,0.4744
12,31,23,0.3267
