Month,Day,Hour,SMP
12,15,11,123.45
12,15,12,115.92
12,15,13,112.95
12,15,14,113.39
12,15,15,117.97
12,15,16,129.99
12,15,17,131.96
12,15,18,133.43
12,15,19,129.83
12,15,20,120.88
12,15,21,119.05
12,15,22,106.53
12,15,23,94.65
12,16,0,93.15
12,16,1,86.42
12,16,2,84.6
12,16,3,85.53
12,16,4,85.77
12,16,5,90.22
12,16,6,103.82
12,16,7,111.39
12,16,8,123.18
12,16,9,128.06
12,16,10,127.71
12,16,11,126.0
12,16,12,117.24
12,16,13,111.36
12,16,14,114.84
12,16,15,119.36
12,16,16,130.82
12,16,17,131.97
12,16,18,137.13
12,16,19,126.94
12,16,20,123.55
12,16,21,119.38
12,16,22,109.54
12,16,23,94.95
12,17,0,89.51
12,17,1,81.94
12,17,2,81.11
12,17,3,81.13
12,17,4,83.52
12,17,5,87.97
12,17,6,98.27
12,17,7,106.79
12,17,8,119.68
12,17,9,121.86
12,17,10,124.49
12,17,11,117.9
12,17,12,113.24
12,17,13,110.52
12,17,14,109.96
12,17,15,113.96
12,17,16,121.87
12,17,17,129.22
12,17,18,131.28
12,17,19,123.17
12,17,20,117.98
12,17,21,112.77
12,17,22,103.75
12,17,23,93.24
12,18,0,89.01
12,18,1,81.9
12,18,2,80.6
12,18,3,82.71
12,18,4,83.39
12,18,5,90.02
12,18,6,99.01
12,18,7,110.22
12,18,8,119.75
12,18,9,124.96
12,18,10,125.79
12,18,11,118.9
12,18,12,115.05
12,18,13,110.97
12,18,14,109.18
12,18,15,115.81
12,18,16,124.69
12,18,17,129.5
12,18,18,131.12
12,18,19,125.95
12,18,20,121.4
12,18,21,114.58
12,18,22,105.04
12,18,23,92.29
12,19,0,87.56
12,19,1,84.29
12,19,2,80.9
12,19,3,81.32
12,19,4,84.23
12,19,5,88.25
12,19,6,98.56
12,19,7,110.39
12,19,8,120.91
12,19,9,124.75
12,19,10,127.07
12,19,11,118.18
12,19,12,116.19
12,19,13,108.06
12,19,14,109.79
12,19,15,113.75
12,19,16,123.33
12,19,17,128.29
12,19,18,132.47
12,19,19,122.84
12,19,20,121.66
12,19,21,113.0
12,19,22,105.92
12,19,23,92.13
12,20,0,91.18
12,20,1,83.13
12,20,2,82.54
12,20,3,80.9
12,20,4,84.27
12,20,5,88.83
12,20,6,99.66
12,20,7,111.82
12,20,8,123.8
12,20,9,129.12
12,20,10,128.93
12,20,11,121.57
12,20,12,115.66
12,20,13,112.39
12,20,14,109.43
12,20,15,114.93
12,20,16,124.37
12,20,17,131.66
12,20,18,134.52
12,20,19,125.09
12,20,20,119.51
12,20,21,114.26
12,20,22,107.31
12,20,23,93.82
12,21,0,89.98
12,21,1,84.57
12,21,2,83.3
12,21,3,83.59
12,21,4,84.52
12,21,5,90.27
12,21,6,100.91
12,21,7,112.0
12,21,8,125.82
12,21,9,129.91
12,21,10,128.85
12,21,11,122.23
12,21,12,119.87
12,21,13,111.23
12,21,14,115.26
12,21,15,118.06
12,21,16,126.88
12,21,17,134.56
12,21,18,135.91
12,21,19,128.09
12,21,20,124.47
12,21,21,117.48
12,21,22,108.46
12,21,23,97.16
12,22,0,87.39
12,22,1,83.48
12,22,2,82.19
12,22,3,80.4
12,22,4,84.93
12,22,5,88.37
12,22,6,100.62
12,22,7,108.85
12,22,8,118.62
12,22,9,125.57
12,22,10,126.16
12,22,11,120.94
12,22,12,113.27
12,22,13,108.5
12,22,14,108.41
12,22,15,113.88
12,22,16,126.22
12,22,17,131.86
12,22,18,128.99
12,22,19,123.07
12,22,20,117.49
12,22,21,112.82
12,22,22,103.56
12,22,23,92.02
12,23,0,87.9
12,23,1,80.93
12,23,2,79.88
12,23,3,80.27
12,23,4,81.79
12,23,5,84.74
12,23,6,97.35
12,23,7,105.77
12,23,8,114.94
12,23,9,122.98
12,23,10,121.06
12,23,11,117.04
12,23,12,111.68
12,23,13,104.51
12,23,14,106.09
12,23,15,111.66
12,23,16,120.66
12,23,17,125.66
12,23,18,129.13
12,23,19,120.71
12,23,20,114.86
12,23,21,110.86
12,23,22,99.92
12,23,23,92.02
12,24,0,86.46
12,24,1,82.06
12,24,2,80.7
12,24,3,79.87
12,24,4,81.59
12,24,5,88.83
12,24,6,100.06
12,24,7,107.67
12,24,8,119.1
12,24,9,125.54
12,24,10,126.44
12,24,11,121.39
12,24,12,113.67
12,24,13,107.56
12,24,14,107.97
12,24,15,113.53
12,24,16,124.63
12,24,17,129.6
12,24,18,132.19
12,24,19,125.34
12,24,20,121.16
12,24,21,115.75
12,24,22,103.84
12,24,23,91.56
12,25,0,88.1
12,25,1,81.65
12,25,2,79.22
12,25,3,80.63
12,25,4,81.09
12,25,5,86.01
12,25,6,98.24
12,25,7,108.71
12,25,8,117.62
12,25,9,123.58
12,25,10,121.43
12,25,11,116.66
12,25,12,113.04
12,25,13,110.26
12,25,14,110.0
12,25,15,113.21
12,25,16,125.15
12,25,17,126.55
12,25,18,129.88
12,25,19,123.31
12,25,20,117.04
12,25,21,115.35
12,25,22,101.56
12,25,23,94.1
12,26,0,86.65
12,26,1,81.68
12,26,2,77.19
12,26,3,77.37
12,26,4,80.07
12,26,5,85.78
12,26,6,94.62
12,26,7,105.73
12,26,8,115.43
12,26,9,118.79
12,26,10,119.75
12,26,11,114.29
12,26,12,109.7
12,26,13,107.88
12,26,14,104.38
12,26,15,109.45
12,26,16,119.32
12,26,17,125.65
12,26,18,126.2
12,26,19,120.04
12,26,20,113.95
12,26,21,109.33
12,26,22,101.46
12,26,23,89.03
12,27,0,87.56
12,27,1,81.96
12,27,2,78.41
12,27,3,80.68
12,27,4,82.97
12,27,5,87.81
12,27,6,96.25
12,27,7,108.17
12,27,8,118.02
12,27,9,123.07
12,27,10,124.19
12,27,11,118.35
12,27,12,111.19
12,27,13,106.24
12,27,14,106.69
12,27,15,110.49
12,27,16,119.99
12,27,17,125.53
12,27,18,126.52
12,27,19,123.17
12,27,20,115.39
12,27,21,110.89
12,27,22,103.88
12,27,23,91.0
12,28,0,88.68
12,28,1,84.29
12,28,2,81.44
12,28,3,80.24
12,28,4,81.98
12,28,5,86.48
12,28,6,96.43
12,28,7,109.6
12,28,8,120.3
12,28,9,122.08
12,28,10,122.05
12,28,11,118.76
12,28,12,115.86
12,28,13,109.29
12,28,14,110.3
12,28,15,115.64
12,28,16,123.07
12,28,17,131.17
12,28,18,131.65
12,28,19,123.28
12,28,20,119.25
12,28,21,113.84
12,28,22,101.94
12,28,23,93.05
12,29,0,91.99
12,29,1,86.39
12,29,2,85.59
12,29,3,83.63
12,29,4,86.23
12,29,5,91.24
12,29,6,101.07
12,29,7,111.57
12,29,8,125.63
12,29,9,129.93
12,29,10,127.22
12,29,11,124.03
12,29,12,120.54
12,29,13,112.66
12,29,14,114.2
12,29,15,119.1
12,29,16,127.63
12,29,17,135.68
12,29,18,132.46
12,29,19,131.31
12,29,20,125.86
12,29,21,120.73
12,29,22,109.02
12,29,23,95.3
12,30,0,95.26
12,30,1,89.31
12,30,2,84.44
12,30,3,84.11
12,30,4,88.1
12,30,5,93.64
12,30,6,105.31
12,30,7,113.22
12,30,8,126.6
12,30,9,131.66
12,30,10,131.6
12,30,11,126.09
12,30,12,120.1
12,30,13,116.17
12,30,14,113.96
12,30,15,121.31
12,30,16,133.77
12,30,17,139.74
12,30,18,135.42
12,30,19,134.51
12,30,20,126.97
12,30,21,119.48
12,30,22,112.19
12,30,23,100.43
12,31,0,87.26
12,31,1,81.99
12,31,2,79.18
12,31,3,79.75
12,31,4,82.75
12,31,5,87.03
12,31,6,95.31
12,31,7,105.61
12,31,8,117.69
12,31,9,119.82
12,31,10,122.82
12,31,11,115.47
12,31,12,110.67
12,31,13,105.55
12,31,14,105.35
12,31,15,111.88
12,31,16,120.44
12,31,17,125.22
12,31,18,125.3
12,31,19,120.59
12,31,20,116.43
12,31,21,109.98
12,31,22,99.46
12,31,23,91.67
